Station,Chip,Channel,Amplitude,T_point,Width,erf_t_point,std_erf_t_point
11,111,4,1000.760176,197.959778,1.760639,197.95977832002603,0.0028550083327530443
11,111,5,1000.358822,179.614083,1.669544,179.614082999211,0.0056591028484595535
11,111,6,1000.325534,131.070764,1.8867,131.07076449443716,0.007226770243106819
11,111,7,980.941349,265.655444,3.686902,265.65544257064937,0.16875126830486592
11,112,0,1001.287453,131.721039,1.955753,131.72103888771832,0.004248040860635279
11,112,1,999.476763,173.365513,1.861805,173.3655127399043,0.005948604630619799
11,112,2,1000.558105,203.06836,1.996798,203.0683602778866,0.0018530129856967432
11,112,3,1000.035681,166.963263,1.632645,166.9632626439563,0.003941206921243575
11,112,4,1001.365006,179.381788,1.826272,179.3817880500719,0.009612468755455631
11,112,5,1001.00592,143.700324,1.561185,143.7003240054982,1.9184086867810347e-05
11,112,6,1000.598967,190.173587,1.95171,190.17358684126663,0.0033602063982408298
11,112,7,1000.963624,144.442693,2.120303,144.44269343470327,0.0018635881046850556
11,113,0,1000.405848,142.068393,2.055816,142.0683926946305,0.005019043181216647
11,113,1,998.839676,221.453908,2.215505,221.45390766616572,0.020393252167782264
11,113,2,998.18244,144.535536,1.49902,144.53553595090872,0.012652891176107113
11,113,3,1000.203784,200.43409,1.905395,200.43408972469837,0.003091067930224956
11,113,4,1001.0,195.141893,1.187922,195.1367489902105,41.95022292996914
11,113,5,1000.340619,164.276729,1.808386,164.27672906319742,0.00625366326945751
11,113,6,1000.220216,161.461543,1.72497,161.46154348134627,0.0031272878580216475
11,113,7,1001.203987,192.955363,2.167906,192.95536318197392,0.016812574202558536
11,114,0,1001.87025,144.727759,1.91205,144.72775863943372,0.0032635555887738526
11,114,1,1000.702885,164.54994,1.86192,164.54994009916,0.0023723310250014862
11,114,2,999.452712,226.327964,1.886699,226.32796406615913,0.017106792131606915
11,114,3,1000.672671,207.080977,1.777779,207.08097724367445,0.0068378214399213814
11,114,4,1000.378025,208.715984,1.795808,208.71598411241536,0.005542828528256299
11,114,5,1000.682381,211.674946,1.754388,211.67494564040064,0.0012214388365642819
11,114,6,1001.663614,156.224408,1.731045,156.22440786547762,0.008700909959640986
11,114,7,1001.238263,188.386353,2.494472,188.38635306861585,0.0035912335661502574
11,115,0,1000.886303,200.380008,1.879169,200.38000789871336,0.0004429785382891642
11,115,1,1000.748866,199.613464,1.933116,199.61346396032707,0.005761285051815746
11,115,2,1000.018805,165.335665,1.728596,165.33566517722838,0.022506965676992147
11,115,3,1001.140796,158.745008,1.667763,158.74500827215988,0.029909562148681363
11,115,4,1000.345744,155.99401,1.910541,155.99400956497817,0.0028168900731563727
11,115,5,999.544217,153.370431,1.780564,153.3704315065682,0.02943276253887269
11,115,6,1000.701027,194.591412,1.82822,194.59141238284178,0.0031245110880922704
11,115,7,1001.103475,150.6888,2.397604,150.6888002756608,0.0009559322288086287
11,116,0,1000.169131,137.377515,1.764042,137.37751458989482,0.017924238092138785
11,116,1,970.371444,257.188596,1.547437,257.18859583459766,0.16210160513304012
11,116,2,999.755424,167.212623,1.602059,167.21262266603117,0.004815248175258202
11,116,3,1001.009472,170.935184,1.803537,170.9351843966209,0.0026534230930135637
11,116,4,1000.667263,123.335731,1.575431,123.33573086049165,0.001988054638259301
11,116,5,999.887118,142.158655,1.763075,142.1586553565994,0.017442295611510884
11,116,6,1001.006401,163.290749,1.757467,163.29074947415955,0.0014816081736584673
11,116,7,1000.566708,177.305567,2.269667,177.30556685744932,0.0034933613830224488
11,117,0,1003.44764,211.621216,2.001846,211.62121568358342,0.009475434152570532
11,117,1,1010.369005,184.889736,7.214023,184.8897370191088,0.27085335337503497
11,117,2,999.020617,177.133703,6.555396,177.13370320595237,0.05215307999800313
11,121,0,1001.284701,208.67934,1.921855,208.67933949371968,0.015043538749980082
11,121,1,1001.019396,182.098227,1.774615,182.09822736472327,0.013700364900353167
11,121,2,1000.342681,209.629415,1.941415,209.6294151898188,0.0070345351612352
11,121,3,1000.667266,164.054831,1.689796,164.05483058604278,0.005130652322005218
11,121,4,1001.005497,146.270729,1.738963,146.27072929512076,0.004771295809676294
11,121,5,1000.337586,143.612267,1.599221,143.6122672961428,0.003065956768981558
11,121,6,1001.017109,156.860768,1.730416,156.86076784960912,0.007758443954122296
11,121,7,999.434568,169.951175,2.145388,169.9511745878206,0.005441595473044995
11,122,0,1001.364703,235.373696,1.835404,235.37369557741732,0.009043857953719169
11,124,0,1001.022222,219.037147,1.967763,219.03714659948406,0.0032350471922296094
11,127,0,1001.012411,210.463022,1.743859,210.46302178922704,8.479998310699718e-05
11,128,0,1001.002869,204.277657,1.993109,204.27765695665406,0.0016632906964585885
11,130,0,1000.753022,134.273656,2.062835,134.27365585253685,0.0030242881689151145
11,130,1,999.411535,272.680099,2.904506,272.68009947985297,0.011538101251935797
11,130,2,1001.05282,134.496913,1.535717,134.4969128354794,0.0077159914887146765
11,130,3,1001.029069,169.676205,1.724864,169.67620497229012,7.720011904316505e-05
11,130,4,1000.166678,200.271622,1.653509,200.27162221519217,0.003381137899988894
11,130,5,1000.55678,131.752066,1.798175,131.75206560062443,0.005004747849486127
11,130,6,1001.021238,134.64438,1.638798,134.64437959914156,0.0045195645574152375
11,130,7,1000.957165,173.076304,2.016432,173.07630381699857,0.00017452826599784112
11,131,0,1000.453828,210.948718,1.800212,210.94871775255044,0.0021659774481187746
11,131,1,999.675997,195.876901,1.820058,195.8769014035081,0.004746809642842092
11,131,2,1000.094881,208.991207,1.739842,208.99120682496965,0.011751905499044547
11,131,3,1002.354128,161.954561,1.793109,161.95456070845376,0.005000599722840111
11,131,4,1000.343295,166.89129,1.542792,166.89129022244333,0.0029730863175458904
11,131,5,1000.668855,170.503895,1.598965,170.50389471554553,0.0036045700823943766
11,131,6,1000.668062,164.294166,1.655411,164.29416553160738,0.0038814311650856473
11,131,7,1000.826142,177.311289,2.18313,177.3112893768858,0.0039226395571676275
11,134,0,1002.144208,203.600489,2.080623,203.60048941950276,0.028611059551800433
11,134,1,1001.009931,203.775413,1.913151,203.77541251655154,0.0008296165021697653
11,134,2,1000.678228,188.330205,1.812066,188.33020541470884,0.0017406974675897224
11,134,3,1000.667082,186.256081,1.580375,186.2560809617519,0.004767030101121956
11,134,4,998.584971,183.840495,1.548366,183.8404948251905,0.00969611165510257
11,134,5,1000.037152,169.971296,1.638408,169.97129585945777,0.0024971151624712156
11,134,6,1000.669201,197.35203,1.682098,197.35203007103945,0.001847654593888821
11,134,7,1000.825897,172.035967,2.009558,172.0359666618436,0.005711216499352078
11,135,0,1000.88711,189.689049,1.824194,189.6890489484298,0.0013537870923504476
11,138,0,1001.093238,163.620514,1.899213,163.62051421686724,0.0014215702287910504
11,138,1,1000.675959,177.484228,1.739077,177.48422793657357,0.0013939258926271344
11,138,2,1001.001566,180.042592,1.691945,180.04259158082266,0.0014039793790353058
11,138,3,1000.367549,208.713716,1.763806,208.7137158318658,0.00585229460642834
11,138,4,1001.105111,214.669687,1.868722,214.66968662300567,0.006363364065140398
11,138,5,1001.002763,172.675676,1.512546,172.67567621384373,9.513950342921347e-06
11,138,6,999.747397,159.592832,2.101547,159.5928314832982,0.013260883936373343
11,138,7,1001.000615,149.20203,2.029146,149.20202985892954,0.003787196777092215
11,139,0,1005.86554,200.554954,2.730154,200.55495373684792,0.025769186061946555
11,139,1,1000.749135,146.057202,2.563633,146.05720178465154,0.00832389526750059
11,139,2,999.049644,164.768071,2.557487,164.7680709730484,0.012548022595601949
11,139,3,1001.081915,161.262008,2.325002,161.2620084799701,0.00040311572380687913
11,139,4,999.512749,154.346954,2.11349,154.34695380893197,0.012637456161174837
11,139,5,1000.579791,163.604781,2.131935,163.60478123129224,0.007606169809815264
11,139,6,999.78369,177.389616,2.315263,177.38961635425267,0.005994091471381253
11,139,7,1000.714859,160.256277,2.611992,160.2562768005991,0.0034382074214189813
11,143,0,1002.114585,139.947021,2.051214,139.94702054387642,0.005072194236916504
11,143,1,1000.338841,188.396025,1.723232,188.39602477639409,0.0028656744373655022
11,143,2,1000.341036,166.513246,1.69095,166.51324611153277,0.004134045631966644
11,143,3,1001.197833,165.917279,1.861125,165.91727946602433,0.004295503621300497
11,143,4,1001.081658,172.515357,1.940743,172.5153572688583,0.0003673817718458021
11,143,5,1000.377856,177.972856,1.655646,177.9728559486847,0.0025222970444421207
11,143,6,1001.012586,199.141553,1.772823,199.14155304052358,0.001206082361712628
11,143,7,1001.148142,162.839936,2.315797,162.8399363759748,0.004936085858846885
11,144,0,1000.662365,177.927048,1.982979,177.92704759399763,0.0013396378516355157
11,144,1,1001.692248,203.644023,2.029814,203.64402305830598,0.023190387023327163
11,144,2,1001.001106,172.172902,1.703732,172.17290219293963,0.000186205105822484
11,144,3,1000.718028,155.567689,1.77948,155.56768852971413,0.0016997309190868023
11,144,4,1000.670689,188.404755,1.678371,188.4047551608969,0.0020815556979009867
11,144,5,1001.222076,224.157604,1.751389,224.1576042230774,0.001892609522224277
11,144,6,1000.262132,173.42138,2.32325,173.42137961359347,0.023029467026207028
11,144,7,1001.09737,203.90808,2.280556,203.90808044099862,0.005284167889685282
11,145,0,1000.709029,222.427906,1.930575,222.4279056523803,0.002807930857922387
11,145,1,1000.511086,191.977496,1.845622,191.97749556959212,0.0014448176432759281
11,145,2,999.743126,207.821601,1.810016,207.8216008479928,0.003913502843352193
11,145,3,1001.086792,212.507351,1.730435,212.50735111528527,0.005792459019293403
11,145,4,1000.344705,188.217321,1.824719,188.2173206884218,0.0024525907110140538
11,145,5,1001.000534,154.34773,1.484144,154.3477297294378,0.002601794514714399
11,145,6,1000.673871,191.280061,1.812934,191.28006083897543,0.0016431432905150245
11,145,7,1000.693856,186.044295,2.09062,186.0442950346796,0.002550060880769682
11,146,0,1001.010347,185.192851,1.860707,185.19285130012472,0.0005588588690177913
11,146,1,1001.011748,207.232668,1.829793,207.2326678737902,0.004504612299046683
11,146,2,1000.733953,195.109697,1.632087,195.10969686593762,0.0010747716257373484
11,146,3,998.452965,161.661077,1.64536,161.66107667043065,0.00957655997837881
11,146,4,1000.698716,180.658516,1.790713,180.65851575163566,0.00285569009717353
11,146,5,1001.024903,188.77768,1.656102,188.77768046368828,7.347418424725648e-05
11,146,6,1001.023853,225.115625,1.971747,225.11562474030933,0.001956348556002367
11,146,7,1000.362357,216.60325,2.33938,216.6032497031364,0.004454940361100147
11,147,0,1001.047075,201.661166,1.741714,201.66116561714753,0.006940365992383013
11,148,0,1001.034421,145.680065,1.807263,145.68006547206,0.004337022635601033
11,148,1,1000.670316,159.081892,1.880371,159.08189175135902,0.007625264149706611
11,148,2,1000.012819,177.467287,1.762793,177.46728728206293,0.0040315294031358275
11,148,3,1000.476251,203.248388,1.843466,203.24838757559044,0.004134125467035487
11,148,4,1000.24758,198.578891,2.033002,198.578891254775,0.00903774102095026
11,148,5,1000.04018,164.897931,1.682144,164.8979311740463,0.012378072198928265
11,148,6,1000.754519,164.766237,1.863163,164.7662373495184,0.002089533923575257
11,148,7,999.810818,166.496685,2.087259,166.49668467728407,0.004744268977653947
11,149,0,1000.672351,184.968148,1.859954,184.96814814464244,0.0021703272106119425
11,149,1,1000.020235,201.861833,1.698574,201.86183331421853,0.014759067028300595
11,149,2,1000.677894,141.698038,1.653393,141.69803788102146,0.0034554881529360944
11,149,3,1001.001078,159.430447,1.839523,159.43044710810008,0.003188439462683911
11,149,4,1001.068207,196.609182,1.692912,196.60918193837904,0.009246514646059406
11,149,5,1000.109102,167.083092,1.705342,167.0830923228598,0.0035425906760242804
11,149,6,1000.995943,176.994693,1.694704,176.9946930594831,0.0002650798152625555
11,149,7,1000.4163,164.786645,2.185249,164.78664475934696,0.002908980029503363
11,150,0,1000.371219,199.751304,1.754868,199.75130354255728,0.0027447035422255134
11,150,1,998.127477,167.710303,1.734953,167.7103032246091,0.011007571487480794
11,150,2,1000.426704,215.697952,1.98456,215.6979518744806,0.007973537167671019
11,150,3,999.623924,178.580852,1.894021,178.58085207887763,0.00516511689876135
11,150,4,1000.005127,177.574956,1.628065,177.57495566264214,0.004558349893485222
11,150,5,1000.662358,184.303292,1.740851,184.30329215579766,0.001230713525799207
11,150,6,1001.115463,168.502038,1.703832,168.5020380280292,0.008210645414105617
11,150,7,1000.374227,155.403636,2.231244,155.40363563689996,0.002619865396626111
11,153,0,1001.017091,231.227604,1.889557,231.22760449159972,0.0010943594125876282
11,153,1,1000.658584,209.273231,1.954296,209.27323125930403,0.0033080233196552487
11,153,2,1001.000068,183.627556,1.700404,183.62755576362804,0.015712492952108286
11,153,3,1000.860059,193.603217,1.833072,193.60321682619517,0.006806536890551837
11,153,4,999.817566,187.250529,1.583131,187.25052911957138,0.038757240235577285
11,153,5,1000.786031,196.161204,1.588997,196.16120430386457,0.002425715775139668
11,153,6,1000.626291,179.672491,2.047563,179.67249054605062,0.003825395588604541
11,153,7,1000.386483,190.917593,2.136628,190.91759266274275,0.005929964457450441
11,156,0,1001.311991,168.319963,1.880837,168.319962990726,0.005463988124536445
11,156,1,1000.594247,185.492417,2.215747,185.49241655245694,0.0013925899716897717
11,156,2,999.843371,131.089767,1.770309,131.08976736203132,0.016106791269231285
11,156,3,1000.669167,174.609973,2.008727,174.6099733909098,0.004252913160276837
11,156,4,1001.988476,178.450134,1.771926,178.45013416679953,0.002790459936658812
11,156,5,1001.005608,150.554919,1.548456,150.55491925297048,0.0011100748082818065
11,156,6,1001.003065,145.912492,1.818905,145.91249218130542,0.0005306936555477899
11,156,7,1002.357154,158.14547,2.379585,158.1454704426201,0.006552231967647873
11,157,0,999.952303,173.551085,1.832717,173.55108525432263,0.004057857935898147
11,157,1,999.4374,220.812093,1.849944,220.81209250729327,0.013938583718626408
11,157,2,1001.008594,160.391747,1.723218,160.39174696315487,0.0017890153277636445
11,157,3,1001.009913,138.497503,1.70471,138.49750324531587,5.4002218347330826e-05
11,157,4,1000.799274,184.267402,1.860149,184.26740218137965,0.002589259064329193
11,157,5,1001.014901,158.763629,1.738303,158.7636290019222,0.016884763057053182
11,157,6,1000.673718,202.286273,1.812907,202.28627344994982,0.001276979845755238
11,157,7,1000.394654,199.820837,1.778115,199.82083739610079,0.004907573193440372
11,158,0,1001.031727,140.779017,1.796492,140.7790170251474,0.00687917112509238
11,158,1,999.338164,199.698131,1.558307,199.69813064090675,0.00705851742491733
11,158,2,1001.042241,192.961061,1.756285,192.9610609769885,0.01730332431270624
11,158,3,1000.667856,148.323294,1.57568,148.32329397401023,0.002366867264767097
11,158,4,1000.788011,187.799581,1.901332,187.79958062081184,0.0043519614131223875
11,158,5,1001.000698,159.324459,1.647619,159.32445926966668,0.004766152811441984
11,158,6,1000.336377,146.540357,1.611968,146.5403570258448,0.0029893035532231453
11,158,7,1000.358854,162.839532,1.978752,162.83953164458958,0.0048102367928384475
11,159,0,1004.969159,217.798302,2.075061,217.7983018310727,0.016155589428510163
11,159,1,1000.644564,165.676307,2.10558,165.67630676773376,0.005620274429305831
11,159,2,1001.471423,181.441088,1.892966,181.4410877351349,0.009008446329573773
11,159,3,999.291035,115.526308,1.573389,115.5263082785404,0.0076781712321977585
11,159,4,1001.01016,172.68819,1.613383,172.6881904345975,0.0018998941847754424
11,161,0,1001.002044,159.375926,1.939106,159.37592598652495,0.0024910378484218447
11,161,1,1000.666994,151.664261,1.796874,151.66426099358193,0.007009906848650034
11,161,2,1000.357377,157.574862,1.799123,157.57486161140685,0.0034799024800796496
11,161,3,1000.865869,131.347775,1.636413,131.3477751786907,0.004518321030757272
11,161,4,1000.889301,198.73122,2.027169,198.73122026225266,0.004013531779267044
11,161,5,1000.670443,111.532612,1.55628,111.5326115439394,0.0016839533685166891
11,161,6,1001.004008,138.453294,1.644402,138.45329366885954,3.3571049679890065e-05
11,161,7,999.856511,129.562195,2.320875,129.56219463730557,0.0037785140535005948
11,163,0,1000.703001,212.145348,1.908863,212.14534798665156,0.002214674534458087
11,163,1,1001.008864,171.212404,1.758245,171.2124038421877,0.013363453970055329
11,163,2,999.879078,195.308088,1.664905,195.30808789118257,0.004549078868350351
11,163,3,1000.745266,158.440075,2.048037,158.4400751645718,0.003485675586860558
11,163,4,1001.014699,204.063395,1.763432,204.06339482430684,0.009746794579324309
11,163,5,1001.000093,193.688561,1.722695,193.68856057186943,0.003950984393811976
11,163,6,1001.050708,190.554373,1.890762,190.55437340598579,0.002680423748984905
11,163,7,1001.061493,197.729965,2.151968,197.72996513020513,0.0004192289444320522
11,167,0,1000.678644,202.102697,1.916868,202.10269709463543,0.003543832884275571
11,167,1,1000.581518,221.551391,2.020223,221.55139097377676,0.005120872156184257
11,167,2,1001.001074,185.332697,1.591155,185.3326966074935,0.0017225049517260891
11,167,3,1001.010415,156.785962,1.653281,156.78596150742922,0.004711916432827036
11,167,4,1000.009747,162.924294,1.762045,162.92429375068852,0.0074869434470729666
11,167,5,1000.673125,166.55902,1.664059,166.5590197930723,0.0020796517959753976
11,167,6,1000.120032,161.038228,1.744728,161.0382275771672,0.003432331836697242
11,167,7,1000.686601,143.116231,1.99809,143.11623120478373,0.0009623690547046149
11,168,0,1000.35441,185.558771,1.792451,185.55877097009207,0.0025755857083310336
11,168,1,1000.661511,184.54534,1.795783,184.54533958857095,0.001314392766555177
11,168,2,1001.078525,176.910744,1.802866,176.91074407170993,0.0019405803294590045
11,168,3,999.313421,144.81199,1.771338,144.81199046362963,0.006065973133561411
11,168,4,1000.993211,192.498605,1.940863,192.49860487634078,0.00015080951747610362
11,168,5,999.572623,159.2517,1.716951,159.25169978090597,0.02973818228109259
11,168,6,1000.680401,160.065621,1.915187,160.0656206043341,0.0009985417736872236
11,168,7,1000.10631,157.429688,2.08422,157.42968794023102,0.0036336636233640306
11,171,0,1001.072864,177.638079,1.854975,177.63807851583562,0.001664169459262567
11,171,1,1000.182083,211.169257,1.728197,211.16925749751448,0.0032292224154783695
11,171,2,1001.011745,132.729887,1.606855,132.7298867461115,3.627355328912749e-05
11,171,3,1000.35698,154.724546,1.713992,154.72454582601063,0.002691230728368842
11,171,4,1000.005154,148.67463,1.582918,148.67463012623986,0.00454704777606191
11,171,5,1001.000029,193.822509,1.699473,193.82250882018062,0.0046213700659678255
11,171,6,999.593197,167.931168,1.846555,167.93116832074483,0.005289256251944282
11,171,7,1001.191319,156.387557,2.098842,156.38755694418205,0.012518332286716189
11,172,0,1000.430214,191.793572,1.861946,191.79357202681416,0.0019180414375785223
11,172,1,1000.503385,175.182838,1.812823,175.1828382870897,0.00470191922773991
11,172,2,999.884656,200.395085,1.615369,200.39508479367555,0.004476480140986194
11,172,3,1000.667228,163.124078,1.592003,163.12407785440297,0.0031586613505513385
11,172,4,1001.006728,162.652905,1.7975,162.65290534902445,0.0007351276604243664
11,172,5,1001.051523,136.688952,1.516715,136.68895193762955,0.022386294724331093
11,172,6,1001.087877,150.130881,1.877964,150.13088149336522,0.0006150511551071036
11,172,7,1001.007179,193.609897,2.236536,193.60989738610957,0.006402980006692307
11,173,0,1001.042632,191.388097,1.918532,191.38809737245379,0.0028290351955776462
11,173,1,1000.702922,231.563085,1.85501,231.56308527555979,0.0023860399993980612
11,173,2,1000.846066,137.835804,1.903786,137.83580371183214,0.003197451943418368
11,173,3,999.728473,226.209746,1.953855,226.20974600812949,0.007113852600558388
11,173,4,1001.005127,262.29902,1.639507,262.2990202702053,0.003915964842001371
11,173,5,999.355037,211.0075,1.551856,211.00750032521532,0.006336827322305827
11,173,6,1000.725786,208.888216,1.740125,208.8882156076164,0.0031036094207453767
11,173,7,1001.324402,229.478897,2.443972,229.47889729230985,0.013860806497610345
11,174,0,1001.23455,187.798968,1.780812,187.7989678026706,0.006366466763761015
11,174,1,1000.685208,242.325748,1.895628,242.32574780219886,0.0026239370568451187
11,174,2,1000.669399,188.448469,1.619168,188.44846859308348,0.0037410630538728205
11,174,3,1000.053153,164.999153,1.660836,164.9991529001873,0.015110192467189242
11,174,4,1001.000041,171.875807,1.769255,171.87580739412914,0.005487132924091856
11,174,5,1001.006784,182.250349,1.753663,182.25034851697473,0.013001243099089422
11,174,6,1000.84836,133.206923,1.709211,133.2069234063953,0.0006022525922207803
11,174,7,1000.729563,178.996926,2.149008,178.9969258839269,0.003397086723278458
11,178,0,1001.419553,208.439142,2.096603,208.4391417663283,0.005301696435591705
11,178,1,1001.078027,143.118675,1.871883,143.11867512757513,0.005083139075252776
11,178,2,1000.123997,176.101542,1.713217,176.10154164260757,0.014381462144768183
11,178,3,1001.039789,170.853698,1.84855,170.8536982663048,0.006124395043862627
11,178,4,999.439478,176.423548,1.706503,176.42354820431095,0.04476604791235294
11,178,5,1000.023814,188.991217,1.574508,188.99121670649686,0.004051035070533378
11,179,0,1000.840251,203.005542,1.825774,203.00554174083982,0.00047057760802440135
11,179,1,1000.32733,258.121915,1.992775,258.1219149549365,0.004611932528713122
11,179,2,1002.364046,220.485031,2.134267,220.48503066337537,0.019609605168834227
11,179,3,1000.67082,148.383304,1.687207,148.3833039860923,0.002053911926093569
11,179,4,999.190264,144.22112,1.697462,144.22111974374806,0.0066206164560436015
11,179,5,1001.292881,173.728578,1.646106,173.72857830651066,0.0011759808585307461
11,179,6,1000.757627,182.870178,1.807981,182.87017753273335,0.001677049012357917
11,179,7,998.201915,205.769306,2.02965,205.76930558210736,0.011054985717190048
11,180,0,1001.010349,237.957348,1.727632,237.95734836632005,0.004910017195838208
11,180,1,999.829463,142.627999,2.048074,142.62799926081647,0.01383453978241142
11,180,2,999.568436,198.330411,1.665645,198.33041073810105,0.041324736685372496
11,180,3,1001.000084,193.644013,1.677242,193.64401307222207,0.0041218843325397155
11,180,4,1000.981653,214.041713,1.904022,214.04171349086212,0.0011474274803739601
11,180,5,1001.00288,225.042446,1.706487,225.04244554619308,0.003034662949387221
11,180,6,1000.704419,187.996156,1.842507,187.99615582663677,0.0017676815346868268
11,180,7,1000.083432,202.717539,1.882643,202.7175393508219,0.0028792796285443223
11,184,0,999.536682,169.973798,1.86665,169.9737977729927,0.004379273846562448
11,184,1,1000.791886,140.380038,1.684234,140.38003815824385,0.006114001084508887
11,184,2,1001.247817,161.247253,1.672454,161.24725341020041,0.0006786854982965346
11,184,3,1000.253922,158.000358,1.88987,158.00035832970818,0.002276213837367057
11,184,4,1000.003245,166.399203,1.647743,166.39920258547897,0.004464216931183575
11,184,5,1001.002717,191.021013,1.759324,191.02101338113692,0.001164307041298208
11,184,6,1001.083932,154.691417,1.844823,154.69141736430433,0.0016816831708679858
11,184,7,1000.586663,208.570769,2.02021,208.57076873451132,0.002202230721678835
11,185,0,1000.667721,117.460955,1.565382,117.460955354698,0.00208177519224642
11,185,1,1001.066529,145.586712,1.637699,145.58671176137096,0.010129158380070604
11,185,2,1001.542661,161.691195,1.721952,161.69119492686522,0.0021027350297096216
11,185,3,1001.11381,137.826094,1.781925,137.82609368532778,0.0030203176910812966
11,185,4,1000.667125,196.901235,1.731214,196.90123537748653,0.005930392888700353
11,185,5,1001.001797,194.354907,1.5517,194.3549074107613,0.0045614579899342245
11,185,6,1000.333766,178.937429,1.740989,178.93742890477156,0.0023233546078559124
11,185,7,1000.112938,136.145724,2.100966,136.14572429606852,0.003830323643393843
11,186,0,1000.047311,208.571823,1.877229,208.5718229898065,0.0075197678328330995
11,186,1,1000.976525,165.828095,2.153426,165.8280953657521,0.0005827790827705898
11,186,2,1000.604792,232.946083,1.987163,232.94608340578543,0.0023011552203142404
11,186,3,1001.092081,173.380588,1.736729,173.38058773571865,0.00036644780880862586
11,186,4,1000.010131,267.641547,1.661613,267.6415471980955,0.004340733111769274
11,186,5,1000.494189,215.607946,1.944351,215.60794623865527,0.004518775002313846
11,186,6,1000.254485,178.1384,1.800316,178.1384003570893,0.0029248625550939394
11,186,7,1001.882274,192.047007,2.38969,192.0470074479695,0.0038095226400411235
11,187,0,998.87801,195.531424,1.5235,195.53142446348178,0.010153637014397508
11,187,1,1000.674073,208.295244,1.807915,208.29524386166963,0.0030447087466975407
11,187,2,1001.002424,207.184089,1.70903,207.18408926909012,0.0014901950421101781
11,187,3,1001.001029,175.019433,1.640017,175.01943309876572,0.0015051372513146142
11,187,4,999.134108,200.419269,1.717616,200.41926857642375,0.007307110044246644
11,187,5,1001.068133,186.874891,1.73686,186.8748908478382,0.020076773802432994
11,187,6,1001.000103,193.674388,1.723025,193.67438770549938,0.003916683843806973
11,187,7,997.282386,178.813533,1.857773,178.81353300647493,0.013610037869299207
11,188,0,1000.796052,209.903721,2.047159,209.90372103016438,0.00392484194722976
11,188,1,1000.998968,150.789006,1.632257,150.789005812326,0.0006619081614183145
11,188,2,1001.05135,156.555983,1.694187,156.55598251659165,0.005130455249021226
11,188,3,1000.671977,168.883072,1.648029,168.88307230474274,0.00578971498748325
11,188,4,1000.500896,181.108243,1.947348,181.10824319765163,0.0018955356328513135
11,188,5,1000.35892,164.149939,1.855793,164.14993908374345,0.003098943071737331
11,188,6,999.83265,133.192812,1.698193,133.1928117974637,0.0046498054930842764
11,188,7,1001.065354,219.144588,2.066909,219.1445882542773,0.007791699522344192
11,189,0,1000.725011,172.809164,1.781786,172.80916419206054,0.0017629715930235102
11,189,1,1002.520955,206.234776,1.87722,206.23477648701666,0.01573038183648219
11,189,2,1000.346695,194.886024,1.572917,194.8860235755028,0.002773620649593649
11,189,3,1001.55296,221.436658,1.914109,221.43665810759717,0.008079667150354807
11,189,4,1001.180504,158.891973,1.734841,158.89197266076596,0.058677038679927074
11,189,5,1000.92524,190.364864,1.788255,190.36486384557793,0.0019558349932961906
11,189,6,1000.396731,177.536341,1.937283,177.536341121022,0.0025094854248895295
11,189,7,1000.123282,229.26486,1.930805,229.26486026948893,0.0034300333129084135
11,192,0,1000.369229,200.412927,1.687724,200.41292738755342,0.0025630161749033925
11,192,1,1001.293955,190.14091,1.83547,190.14091008796626,0.005994860102430603
11,192,2,999.710626,208.93934,1.668185,208.93933954913535,0.01715749311041564
11,192,3,1000.558339,158.186757,1.916379,158.1867568542881,0.0027476291329187603
11,192,4,1000.343058,138.394987,1.750493,138.3949872111239,0.003921984550859325
11,192,5,1001.225961,168.407233,1.577112,168.40723312769586,0.015042866839700192
11,192,6,1000.879476,165.026973,1.844927,165.02697288293112,0.001325832343648781
11,192,7,1003.366514,200.847274,2.362834,200.8472737587985,0.011259321251755477
11,193,0,1001.005335,191.055008,1.719711,191.05500824045927,0.006330796121178877
11,193,1,1001.8009,142.588478,1.895662,142.5884781749029,0.013750169202408373
11,193,2,998.676053,161.551678,1.693462,161.55167827440528,0.009468471662455966
11,193,3,1000.74806,159.637172,1.836875,159.63717201153125,0.01376796158278185
11,193,4,1000.064657,167.07572,1.641608,167.0757202967775,0.0036801350639158775
11,193,5,1000.356827,152.912554,1.617139,152.9125537992809,0.00992382766856516
11,193,6,1001.767037,186.5975,1.881956,186.59750062865118,0.0317452788886686
11,193,7,998.902606,155.949017,2.381029,155.94901722039066,0.012760826862506154
11,195,0,1000.666748,189.808785,1.881932,189.8087852968619,0.0012271471546574134
11,195,1,1000.687026,175.472326,1.831732,175.47232581752792,0.0025919638923550185
11,195,2,1000.995517,142.990429,1.698268,142.99042878545555,0.00027778060434289646
11,195,3,1000.397337,195.36908,2.236314,195.36908031064291,0.022540794482687185
11,195,4,1000.335263,185.322923,1.673918,185.3229229635507,0.002670879845526331
11,195,5,1001.027949,176.679791,1.850597,176.67979101304815,0.000564950598559815
11,195,6,1001.520374,170.303396,1.927974,170.3033958990436,0.005136546847188502
11,195,7,1001.854257,147.127041,2.496296,147.12704114330273,0.005543109921551336
11,197,0,1001.145396,172.968803,1.762766,172.96880284188603,0.00039873487481146766
11,197,1,1001.119464,226.750381,2.05695,226.7503812101259,0.006547203799367641
11,197,2,1001.006,134.880069,1.747156,134.88006871853412,0.0025680712699595273
